7.0,0.27
6300,300
8100,280
7200,230
7200,230
8100,280
6200,320
7000,270
6300,300
8100,220
8100,270
8600,230
7900,180
6600,160
8300,420
6600,170
6300,480
6200,660
7400,340
6500,310
6200,660
6400,310
6800,260
7600,670
6600,270
7000,250
6900,240
7000,280
7400,270
7200,320
8500,240
8300,140
7400,250
6200,120
5800,270
7300,280
6500,390
7000,330
7300,240
7300,240
6700,230
6700,240
7000,310
6600,240
6700,230
7400,180
6200,450
6200,460
7000,310
6900,190
7200,190
6600,250
6200,160
6400,180
6800,200
6900,250
7200,210
6000,190
6600,380
7400,200
6800,220
6000,190
7000,470
6600,380
7200,240
6200,350
6400,260
6700,250
6700,230
7400,240
6200,270
6800,300
6000,270
8600,230
6700,230
7400,240
7100,180
7000,320
7400,180
6700,540
6800,220
7100,200
7100,340
7300,220
7100,430
7100,440
7200,390
6800,250
7100,430
7100,440
7200,390
6100,270
6900,240
6900,210
7500,170
7100,260
6000,340
8600,265
9800,360
6000,340
